initialRelayScenario,sensorScenario,NmbrofSensors,Algorithm,smin,fmin,NmbrofFcal,RunTime
Fixed - Near Corner,Clustered - Centre,384,Monte Carlo,"(0.47,0.38)",26.5139660741035,100,4.0411
Fixed - Near Corner,Clustered - Centre,384,l2,"(0.53,0.48)",20.9219602962829,86,135.1866
Fixed - Near Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.53,0.48)",20.921960572718,67,3.7649
Fixed - Near Corner,Clustered - Centre,384,Log Barrier,"(0.25,0.25)",71.0755338830099,0,1.1206
Fixed - Near Corner,Uniformly Distributed,3,Monte Carlo,"(0.34,0.63)",0.215390522580473,100,0.3338
Fixed - Near Corner,Uniformly Distributed,3,l2,"(0.3,0.63)",0.211247423856066,84,21.3227
Fixed - Near Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.31,0.62)",0.208032131212165,88,1.4989
Fixed - Near Corner,Uniformly Distributed,3,Log Barrier,"(0.25,0.25)",1.03324268999268,0,0.0841
Fixed - Near Corner,Uniformly Distributed,6,Monte Carlo,"(0.41,0.65)",0.455093497332152,100,1.0045
Fixed - Near Corner,Uniformly Distributed,6,l2,"(0.39,0.67)",0.448887448323229,107,26.4636
Fixed - Near Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.39,0.67)",0.448887457174559,66,0.9763
Fixed - Near Corner,Uniformly Distributed,6,Log Barrier,"(0.25,0.25)",2.25953265254937,0,0.0858
Fixed - Near Corner,Uniformly Distributed,12,Monte Carlo,"(0.38,0.57)",1.63386574766586,100,0.6955
Fixed - Near Corner,Uniformly Distributed,12,l2,"(0.36,0.5)",1.58634220856485,168,45.7498
Fixed - Near Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.35,0.51)",1.58181757003322,87,1.273
Fixed - Near Corner,Uniformly Distributed,12,Log Barrier,"(0.25,0.25)",2.973350282625,0,0.1334
Fixed - Near Corner,Uniformly Distributed,24,Monte Carlo,"(0.45,0.56)",3.94236271939309,100,0.9628
Fixed - Near Corner,Uniformly Distributed,24,l2,"(0.44,0.55)",3.93745734683744,190,62.8004
Fixed - Near Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.44,0.55)",3.93745736589191,75,1.4204
Fixed - Near Corner,Uniformly Distributed,24,Log Barrier,"(0.25,0.25)",7.14913015260271,0,0.2282
Fixed - Near Corner,Uniformly Distributed,48,Monte Carlo,"(0.46,0.5)",8.05671379551054,100,1.1912
Fixed - Near Corner,Uniformly Distributed,48,l2,"(0.47,0.53)",8.00331086135687,170,74.7798
Fixed - Near Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.47,0.53)",8.00331102903753,67,1.3298
Fixed - Near Corner,Uniformly Distributed,48,Log Barrier,"(0.25,0.25)",14.3376900998887,0,0.2783
Fixed - Near Corner,Uniformly Distributed,96,Monte Carlo,"(0.5,0.55)",16.0123760967499,100,1.5409
Fixed - Near Corner,Uniformly Distributed,96,l2,"(0.49,0.5)",15.7201733570404,212,117.9898
Fixed - Near Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.49,0.5)",15.720173414161,59,1.6016
Fixed - Near Corner,Uniformly Distributed,96,Log Barrier,"(0.25,0.25)",27.4080680647469,0,0.9611
Fixed - Near Corner,Uniformly Distributed,192,Monte Carlo,"(0.54,0.47)",31.2771329931054,100,3.2026
Fixed - Near Corner,Uniformly Distributed,192,l2,"(0.51,0.5)",30.93888544359,263,236.8688
Fixed - Near Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.51,0.5)",30.9388860554916,57,3.3448
Fixed - Near Corner,Uniformly Distributed,192,Log Barrier,"(0.25,0.25)",55.2705359003337,0,2.2166
Fixed - Near Corner,Uniformly Distributed,384,Monte Carlo,"(0.52,0.49)",64.0150428153032,100,4.0634
Fixed - Near Corner,Uniformly Distributed,384,l2,"(0.51,0.51)",63.8892666022837,239,384.0387
Fixed - Near Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.51,0.51)",63.889267028958,66,3.6787
Fixed - Near Corner,Uniformly Distributed,384,Log Barrier,"(0.25,0.25)",115.399377332787,0,2.1736
Fixed - Near Corner,Clustered - Corner,3,Monte Carlo,"(0.37,0.42)",0.144038598309726,100,0.3558
Fixed - Near Corner,Clustered - Corner,3,l2,"(0.39,0.42)",0.143562389294755,84,20.8066
Fixed - Near Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.39,0.42)",0.142198821821404,103,1.2057
Fixed - Near Corner,Clustered - Corner,3,Log Barrier,"(0.25,0.25)",0.345371553583377,0,0.151
Fixed - Near Corner,Clustered - Corner,6,Monte Carlo,"(0.4,0.34)",0.522215924773452,100,0.4926
Fixed - Near Corner,Clustered - Corner,6,l2,"(0.45,0.31)",0.494793041003929,105,28.4944
Fixed - Near Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.45,0.32)",0.492379702440677,88,1.4572
Fixed - Near Corner,Clustered - Corner,6,Log Barrier,"(0.25,0.25)",0.861304733827496,0,0.095
Fixed - Near Corner,Clustered - Corner,12,Monte Carlo,"(0.26,0.33)",0.99149524148436,100,0.5026
Fixed - Near Corner,Clustered - Corner,12,l2,"(0.36,0.3)",0.850561933711944,85,24.7067
Fixed - Near Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.36,0.3)",0.850561942518885,54,1.7105
Fixed - Near Corner,Clustered - Corner,12,Log Barrier,"(0.25,0.25)",1.05419100318014,0,0.123
Fixed - Near Corner,Clustered - Corner,24,Monte Carlo,"(0.31,0.31)",1.48065277157616,100,0.8857
Fixed - Near Corner,Clustered - Corner,24,l2,"(0.3,0.3)",1.47386192179225,169,62.0497
Fixed - Near Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.3,0.3)",1.4738619381249,43,1.7117
Fixed - Near Corner,Clustered - Corner,24,Log Barrier,"(0.25,0.25)",1.59370401094171,0,0.2821
Fixed - Near Corner,Clustered - Corner,48,Monte Carlo,"(0.26,0.33)",3.55208165344021,100,0.9099
Fixed - Near Corner,Clustered - Corner,48,l2,"(0.26,0.34)",3.5487152025808,127,54.9671
Fixed - Near Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.26,0.34)",3.54871521381467,52,2.3596
Fixed - Near Corner,Clustered - Corner,48,Log Barrier,"(0.25,0.25)",3.92124289879032,0,0.3244
Fixed - Near Corner,Clustered - Corner,96,Monte Carlo,"(0.31,0.32)",7.45313119648038,100,1.6854
Fixed - Near Corner,Clustered - Corner,96,l2,"(0.25,0.33)",7.07179898948326,191,115.158
Fixed - Near Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.25,0.33)",7.07179907077089,51,2.48
Fixed - Near Corner,Clustered - Corner,96,Log Barrier,"(0.25,0.25)",7.72432808647991,0,0.3901
Fixed - Near Corner,Clustered - Corner,192,Monte Carlo,"(0.29,0.34)",16.9787312867015,100,2.8307
Fixed - Near Corner,Clustered - Corner,192,l2,"(0.27,0.3)",16.5578333417579,217,199.8491
Fixed - Near Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.27,0.3)",16.5578335716567,45,3.1361
Fixed - Near Corner,Clustered - Corner,192,Log Barrier,"(0.25,0.25)",17.0929239655407,0,1.4962
Fixed - Near Corner,Clustered - Corner,384,Monte Carlo,"(0.17,0.25)",35.8034902808126,100,7.2639
Fixed - Near Corner,Clustered - Corner,384,l2,"(0.25,0.31)",32.0699155488481,119,200.1842
Fixed - Near Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.25,0.31)",32.0699159985833,47,4.027
Fixed - Near Corner,Clustered - Corner,384,Log Barrier,"(0.25,0.25)",33.4662456043942,0,2.3593
Fixed - Near Corner,Clustered - Centre,3,Monte Carlo,"(0.53,0.57)",0.195594343794402,100,0.3654
Fixed - Near Corner,Clustered - Centre,3,l2,"(0.49,0.61)",0.169021427916563,84,20.8616
Fixed - Near Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.48,0.61)",0.165767422308083,95,1.1058
Fixed - Near Corner,Clustered - Centre,3,Log Barrier,"(0.25,0.25)",1.04321787095701,0,0.1228
Fixed - Near Corner,Clustered - Centre,6,Monte Carlo,"(0.48,0.61)",0.356215318056563,100,0.5567
Fixed - Near Corner,Clustered - Centre,6,l2,"(0.47,0.56)",0.307338966061126,105,29.7155
Fixed - Near Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.48,0.55)",0.303263286325097,81,2.1804
Fixed - Near Corner,Clustered - Centre,6,Log Barrier,"(0.25,0.25)",1.45959747584566,0,0.115
Fixed - Near Corner,Clustered - Centre,12,Monte Carlo,"(0.43,0.58)",0.776695688039316,100,0.5771
Fixed - Near Corner,Clustered - Centre,12,l2,"(0.41,0.53)",0.714072012080075,126,35.5848
Fixed - Near Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.4,0.54)",0.710065377047799,85,2.431
Fixed - Near Corner,Clustered - Centre,12,Log Barrier,"(0.25,0.25)",2.20937642076266,0,0.1146
Fixed - Near Corner,Clustered - Centre,24,Monte Carlo,"(0.51,0.57)",1.33239009132421,100,1.1112
Fixed - Near Corner,Clustered - Centre,24,l2,"(0.43,0.52)",1.10591654399739,128,44.4334
Fixed - Near Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.43,0.52)",1.10591659596058,63,2.2976
Fixed - Near Corner,Clustered - Centre,24,Log Barrier,"(0.25,0.25)",3.91395065408763,0,0.2669
Fixed - Near Corner,Clustered - Centre,48,Monte Carlo,"(0.53,0.47)",2.84039716799849,100,0.9347
Fixed - Near Corner,Clustered - Centre,48,l2,"(0.5,0.48)",2.78095179791101,148,58.5682
Fixed - Near Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.5,0.48)",2.7809518544543,68,2.2263
Fixed - Near Corner,Clustered - Centre,48,Log Barrier,"(0.25,0.25)",8.53870321580002,0,0.4374
Fixed - Near Corner,Clustered - Centre,96,Monte Carlo,"(0.51,0.54)",6.45876242084321,100,1.5583
Fixed - Near Corner,Clustered - Centre,96,l2,"(0.5,0.46)",5.85693405930866,212,131.3278
Fixed - Near Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.5,0.46)",5.8569341530836,67,2.7311
Fixed - Near Corner,Clustered - Centre,96,Log Barrier,"(0.25,0.25)",16.2744228289213,0,0.809
Fixed - Near Corner,Clustered - Centre,192,Monte Carlo,"(0.55,0.47)",12.1387146689364,100,2.2416
Fixed - Near Corner,Clustered - Centre,192,l2,"(0.49,0.47)",11.4564362865756,167,152.2571
Fixed - Near Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.49,0.47)",11.4564363559979,69,3.4535
Fixed - Near Corner,Clustered - Centre,192,Log Barrier,"(0.25,0.25)",32.6534108739796,0,1.0432
Fixed - Near Corner,Clustered - Centre,384,Monte Carlo,"(0.49,0.49)",21.5503385270328,100,4.0926
Fixed - Near Corner,Clustered - Centre,384,l2,"(0.5,0.48)",21.4959972019845,108,172.3027
Fixed - Near Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.5,0.48)",21.4959973985135,70,5.4903
Fixed - Near Corner,Clustered - Centre,384,Log Barrier,"(0.25,0.25)",65.599513399865,0,1.1127
Fixed - Near Corner,Uniformly Distributed,3,Monte Carlo,"(0.94,0.6)",0.520606178804874,100,0.3444
Fixed - Near Corner,Uniformly Distributed,3,l2,"(0.98,0.59)",0.512528952889835,84,19.9624
Fixed - Near Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.98,0.59)",0.509501449328672,110,2.0036
Fixed - Near Corner,Uniformly Distributed,3,Log Barrier,"(0.25,0.25)",3.25072284582351,0,0.0991
Fixed - Near Corner,Uniformly Distributed,6,Monte Carlo,"(0.8,0.54)",1.06205720838939,100,0.5264
Fixed - Near Corner,Uniformly Distributed,6,l2,"(0.78,0.55)",1.04841608524583,105,26.1592
Fixed - Near Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.77,0.55)",1.04607778374894,107,1.1921
Fixed - Near Corner,Uniformly Distributed,6,Log Barrier,"(0.25,0.25)",4.31480500671378,0,0.0869
Fixed - Near Corner,Uniformly Distributed,12,Monte Carlo,"(0.66,0.49)",2.38474700938127,100,0.569
Fixed - Near Corner,Uniformly Distributed,12,l2,"(0.7,0.49)",2.30926479756119,128,40.9317
Fixed - Near Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.71,0.49)",2.3092648234468,71,1.4253
Fixed - Near Corner,Uniformly Distributed,12,Log Barrier,"(0.25,0.25)",6.85523583839043,0,0.1372
Fixed - Near Corner,Uniformly Distributed,24,Monte Carlo,"(0.64,0.54)",5.04556525399297,100,0.9237
Fixed - Near Corner,Uniformly Distributed,24,l2,"(0.66,0.51)",5.01540505261029,234,79.145
Fixed - Near Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.66,0.51)",5.01540513196756,78,2.0957
Fixed - Near Corner,Uniformly Distributed,24,Log Barrier,"(0.25,0.25)",11.7652911024208,0,0.3882
Fixed - Near Corner,Uniformly Distributed,48,Monte Carlo,"(0.56,0.48)",9.21993131276465,100,1.4255
Fixed - Near Corner,Uniformly Distributed,48,l2,"(0.57,0.48)",9.21934837057164,254,100.9547
Fixed - Near Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.57,0.48)",9.21934842101428,70,2.4961
Fixed - Near Corner,Uniformly Distributed,48,Log Barrier,"(0.25,0.25)",17.37445071426,0,0.4296
Fixed - Near Corner,Uniformly Distributed,96,Monte Carlo,"(0.6,0.5)",17.6168299702226,100,1.3635
Fixed - Near Corner,Uniformly Distributed,96,l2,"(0.56,0.47)",17.3119708822985,212,118.4229
Fixed - Near Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.56,0.47)",17.3119709211909,75,2.8473
Fixed - Near Corner,Uniformly Distributed,96,Log Barrier,"(0.25,0.25)",31.5155169889428,0,0.8059
Fixed - Near Corner,Uniformly Distributed,192,Monte Carlo,"(0.5,0.58)",34.3621663051821,100,3.0716
Fixed - Near Corner,Uniformly Distributed,192,l2,"(0.52,0.48)",32.2893190508477,229,236.4212
Fixed - Near Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.52,0.48)",32.2893192353858,67,3.4795
Fixed - Near Corner,Uniformly Distributed,192,Log Barrier,"(0.25,0.25)",57.856039569568,0,1.2207
Fixed - Near Corner,Uniformly Distributed,384,Monte Carlo,"(0.55,0.43)",65.0094441256627,100,4.0784
Fixed - Near Corner,Uniformly Distributed,384,l2,"(0.53,0.48)",63.4631757562741,197,312.3965
Fixed - Near Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.53,0.48)",63.4631762115529,66,4.4231
Fixed - Near Corner,Uniformly Distributed,384,Log Barrier,"(0.25,0.25)",114.288463520293,0,2.52
Fixed - Near Corner,Clustered - Corner,3,Monte Carlo,"(0.34,0.22)",0.184695532264185,100,0.3822
Fixed - Near Corner,Clustered - Corner,3,l2,"(0.3,0.18)",0.14479276124656,84,21.3004
Fixed - Near Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.29,0.18)",0.144406345441109,66,1.5535
Fixed - Near Corner,Clustered - Corner,3,Log Barrier,"(0.25,0.25)",0.19918327788437,0,0.1026
Fixed - Near Corner,Clustered - Corner,6,Monte Carlo,"(0.28,0.24)",0.214676453922993,100,0.4588
Fixed - Near Corner,Clustered - Corner,6,l2,"(0.29,0.19)",0.193602299916731,126,33.5436
Fixed - Near Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.28,0.19)",0.189349750376768,48,1.5554
Fixed - Near Corner,Clustered - Corner,6,Log Barrier,"(0.25,0.25)",0.22986753841175,0,0.116
Fixed - Near Corner,Clustered - Corner,12,Monte Carlo,"(0.29,0.25)",0.744955961096231,100,0.56
Fixed - Near Corner,Clustered - Corner,12,l2,"(0.27,0.19)",0.693097688490114,106,28.003
Fixed - Near Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.27,0.19)",0.693097692508893,51,2.0196
Fixed - Near Corner,Clustered - Corner,12,Log Barrier,"(0.25,0.25)",0.740267104548859,0,0.143
Fixed - Near Corner,Clustered - Corner,24,Monte Carlo,"(0.19,0.18)",1.45730595423723,100,0.6398
Fixed - Near Corner,Clustered - Corner,24,l2,"(0.27,0.2)",1.27692010608561,169,52.4888
Fixed - Near Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.27,0.2)",1.27692014084053,45,1.6851
Fixed - Near Corner,Clustered - Corner,24,Log Barrier,"(0.25,0.25)",1.36118048250644,0,0.2011
Fixed - Near Corner,Clustered - Corner,48,Monte Carlo,"(0.28,0.23)",3.46772237937671,100,0.9719
Fixed - Near Corner,Clustered - Corner,48,l2,"(0.26,0.22)",3.44904598157554,190,81.2278
Fixed - Near Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.26,0.22)",3.4490460207827,45,2.0829
Fixed - Near Corner,Clustered - Corner,48,Log Barrier,"(0.25,0.25)",3.49875484290218,0,0.2659
Fixed - Near Corner,Clustered - Corner,96,Monte Carlo,"(0.19,0.25)",7.16217547652479,100,1.2843
Fixed - Near Corner,Clustered - Corner,96,l2,"(0.24,0.24)",6.87390417538555,253,149.5226
Fixed - Near Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.24,0.24)",6.87390427788963,41,1.6464
Fixed - Near Corner,Clustered - Corner,96,Log Barrier,"(0.25,0.25)",6.89892885885424,0,0.4703
Fixed - Near Corner,Clustered - Corner,192,Monte Carlo,"(0.27,0.24)",14.9525824630154,100,2.2317
Fixed - Near Corner,Clustered - Corner,192,l2,"(0.25,0.24)",14.8329183848234,145,152.3139
Fixed - Near Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.25,0.24)",14.8329185839388,37,1.6026
Fixed - Near Corner,Clustered - Corner,192,Log Barrier,"(0.25,0.25)",14.845055090062,0,0.6444
Fixed - Near Corner,Clustered - Corner,384,Monte Carlo,"(0.25,0.22)",31.0255040261435,100,8.8572
Fixed - Near Corner,Clustered - Corner,384,l2,"(0.25,0.24)",30.9124053983165,143,268.2743
Fixed - Near Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.25,0.24)",30.9124055352069,37,3.451
Fixed - Near Corner,Clustered - Corner,384,Log Barrier,"(0.25,0.25)",30.9569188196989,0,4.0004
Fixed - Near Corner,Clustered - Centre,3,Monte Carlo,"(0.37,0.66)",0.0233942580116781,100,0.4962
Fixed - Near Corner,Clustered - Centre,3,l2,"(0.4,0.62)",0.0136750735389714,84,26.9548
Fixed - Near Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.39,0.63)",0.0136594774188656,77,1.0202
Fixed - Near Corner,Clustered - Centre,3,Log Barrier,"(0.25,0.25)",0.713160341777005,0,0.0909
Fixed - Near Corner,Clustered - Centre,6,Monte Carlo,"(0.34,0.57)",0.160058587572336,100,0.7346
Fixed - Near Corner,Clustered - Centre,6,l2,"(0.38,0.59)",0.142849499784054,105,33.6823
Fixed - Near Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.39,0.59)",0.1399002828265,84,1.2281
Fixed - Near Corner,Clustered - Centre,6,Log Barrier,"(0.25,0.25)",1.17073457483059,0,0.0919
Fixed - Near Corner,Clustered - Centre,12,Monte Carlo,"(0.44,0.56)",0.763089495522832,100,0.598
Fixed - Near Corner,Clustered - Centre,12,l2,"(0.5,0.53)",0.702889066093922,106,35.5663
Fixed - Near Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.5,0.53)",0.702889084645488,70,2.2376
Fixed - Near Corner,Clustered - Centre,12,Log Barrier,"(0.25,0.25)",2.51485395751309,0,0.1658
Fixed - Near Corner,Clustered - Centre,24,Monte Carlo,"(0.37,0.6)",1.40839321115689,100,1.0637
Fixed - Near Corner,Clustered - Centre,24,l2,"(0.49,0.52)",0.909692368260727,149,57.0146
Fixed - Near Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.49,0.52)",0.909692424584581,62,1.9259
Fixed - Near Corner,Clustered - Centre,24,Log Barrier,"(0.25,0.25)",4.14474996315614,0,0.1751
Fixed - Near Corner,Clustered - Centre,48,Monte Carlo,"(0.43,0.49)",2.87986977777468,100,0.8892
Fixed - Near Corner,Clustered - Centre,48,l2,"(0.45,0.52)",2.77923363625417,170,83.7517
Fixed - Near Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.45,0.52)",2.77923375476051,67,1.6931
Fixed - Near Corner,Clustered - Centre,48,Log Barrier,"(0.25,0.25)",8.70882077778129,0,0.3721
Fixed - Near Corner,Clustered - Centre,96,Monte Carlo,"(0.48,0.52)",5.67011505528454,100,1.8926
Fixed - Near Corner,Clustered - Centre,96,l2,"(0.49,0.5)",5.63445914621705,193,138.5666
Fixed - Near Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.49,0.5)",5.63445932889273,62,2.8778
Fixed - Near Corner,Clustered - Centre,96,Log Barrier,"(0.25,0.25)",17.2630606743607,0,0.8434
Fixed - Near Corner,Clustered - Centre,192,Monte Carlo,"(0.48,0.5)",13.1749425883983,100,3.7461
Fixed - Near Corner,Clustered - Centre,192,l2,"(0.51,0.5)",12.9856256609466,239,252.8576
Fixed - Near Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.51,0.5)",12.9856258661179,65,2.4487
Fixed - Near Corner,Clustered - Centre,192,Log Barrier,"(0.25,0.25)",38.0792602020846,0,1.3414
Fixed - Near Corner,Clustered - Centre,384,Monte Carlo,"(0.58,0.48)",26.5698092990489,100,6.0237
Fixed - Near Corner,Clustered - Centre,384,l2,"(0.51,0.49)",24.5273472172745,137,276.663
Fixed - Near Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.51,0.49)",24.5273474048793,59,4.4325
Fixed - Near Corner,Clustered - Centre,384,Log Barrier,"(0.25,0.25)",72.7845404202147,0,3.9007
Fixed - Near Corner,Uniformly Distributed,3,Monte Carlo,"(0.13,0.51)",0.448537130760895,100,0.4479
Fixed - Near Corner,Uniformly Distributed,3,l2,"(0.14,0.55)",0.417057337876974,84,24.2308
Fixed - Near Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.14,0.54)",0.413125931696272,93,1.4425
Fixed - Near Corner,Uniformly Distributed,3,Log Barrier,"(0.25,0.25)",1.05973777112758,0,0.0714
Fixed - Near Corner,Uniformly Distributed,6,Monte Carlo,"(0.31,0.56)",1.17639675987703,100,0.7697
Fixed - Near Corner,Uniformly Distributed,6,l2,"(0.39,0.57)",1.11843982351782,126,34.9768
Fixed - Near Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.38,0.57)",1.11518309391489,103,1.2188
Fixed - Near Corner,Uniformly Distributed,6,Log Barrier,"(0.25,0.25)",2.08827489953049,0,0.1254
Fixed - Near Corner,Uniformly Distributed,12,Monte Carlo,"(0.42,0.54)",2.67768437926118,100,0.8686
Fixed - Near Corner,Uniformly Distributed,12,l2,"(0.44,0.48)",2.60217273080957,147,48.872
Fixed - Near Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.44,0.48)",2.60133123238821,93,2.2641
Fixed - Near Corner,Uniformly Distributed,12,Log Barrier,"(0.25,0.25)",4.35212299996778,0,0.1941
Fixed - Near Corner,Uniformly Distributed,24,Monte Carlo,"(0.51,0.46)",4.60010308665291,100,0.6177
Fixed - Near Corner,Uniformly Distributed,24,l2,"(0.48,0.54)",4.44638641553288,169,62.9895
Fixed - Near Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.48,0.54)",4.44638643458699,69,2.0161
Fixed - Near Corner,Uniformly Distributed,24,Log Barrier,"(0.25,0.25)",8.45785665456808,0,0.3178
Fixed - Near Corner,Uniformly Distributed,48,Monte Carlo,"(0.45,0.47)",8.48343153149812,100,1.2484
Fixed - Near Corner,Uniformly Distributed,48,l2,"(0.48,0.47)",8.43641242297342,212,119.4994
Fixed - Near Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.48,0.47)",8.43641258936333,56,2.1611
Fixed - Near Corner,Uniformly Distributed,48,Log Barrier,"(0.25,0.25)",13.7562039516957,0,0.4692
Fixed - Near Corner,Uniformly Distributed,96,Monte Carlo,"(0.44,0.47)",16.8068380375325,100,1.4094
Fixed - Near Corner,Uniformly Distributed,96,l2,"(0.47,0.48)",16.7118724314526,207,141.69
Fixed - Near Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.47,0.48)",16.7118724720077,70,3.0429
